record_id,plant_id,date,energy_source,region,production_mwh,efficiency_pct,operating_cost,revenue,co2_emissions_tons,downtime_hours,maintenance_flag,profit,year,month,quarter,month_name,is_renewable,profit_margin,cost_per_mwh,revenue_per_mwh,carbon_intensity,efficiency_zscore,is_anomaly,rolling_7d_production,rolling_30d_revenue
REC0013364,PLT014,2026-02-21,Coal,Southwest,19755.52,87.8,691443.1,1215440.45,16199.52,1.15,0,523997.35,2026,2,1,Feb,0,43.11,35.0,61.52,0.82,0.641,0,19064.72,1283813.52
REC0013368,PLT018,2026-02-21,Solar,Southeast,11066.43,55.64,276660.72,621644.01,0.0,1.9,0,344983.29000000004,2026,2,1,Feb,1,55.5,25.0,56.17,0.0,-2.119,0,11974.49,820912.15
REC0013438,PLT038,2026-02-22,Biomass,Southwest,6276.03,69.57,238489.19,380182.91,1443.49,1.81,0,141693.71999999997,2026,2,1,Feb,1,37.27,38.0,60.58,0.23,-0.924,0,6643.93,447291.22
REC0013428,PLT028,2026-02-22,Wind,Southwest,13160.72,72.48,394821.6,1049782.16,0.0,1.04,0,654960.5599999999,2026,2,1,Feb,1,62.39,30.0,79.77,0.0,-0.674,0,12892.52,852775.51
REC0013429,PLT029,2026-02-22,Solar,Northeast,13075.31,65.03,326882.75,819691.71,0.0,0.3,0,492808.95999999996,2026,2,1,Feb,1,60.12,25.0,62.69,0.0,-1.313,0,12466.34,854861.15
REC0013430,PLT030,2026-02-22,Geothermal,Northeast,9614.27,73.79,269199.45,672380.47,480.71,0.03,0,403181.01999999996,2026,2,1,Feb,1,59.96,28.0,69.94,0.05,-0.561,0,10007.05,709287.61
REC0013431,PLT031,2026-02-22,Natural Gas,Midwest,30130.7,95.9,1355881.31,2387884.36,13558.81,0.83,0,1032003.0499999998,2026,2,1,Feb,0,43.22,45.0,79.25,0.45,1.336,0,27113.76,1960992.41
REC0013433,PLT033,2026-02-22,Solar,Southeast,5655.4,62.8,141385.11,396006.9,0.0,1.68,0,254621.79000000004,2026,2,1,Feb,1,64.3,25.0,70.02,0.0,-1.504,0,5344.38,361874.46
REC0013434,PLT034,2026-02-22,Biomass,West Coast,8107.1,80.93,308069.98,540341.57,1864.63,0.26,0,232271.58999999997,2026,2,1,Feb,1,42.99,38.0,66.65,0.23,0.051,0,7506.48,527118.22
REC0013435,PLT035,2026-02-22,Wind,Midwest,9977.77,61.81,299333.16,779201.96,0.0,1.26,0,479868.8,2026,2,1,Feb,1,61.58,30.0,78.09,0.0,-1.589,0,10673.54,737629.05
REC0013436,PLT036,2026-02-22,Natural Gas,Northeast,10942.45,77.1,492410.19,854108.69,4924.1,1.61,0,361698.49999999994,2026,2,1,Feb,0,42.35,45.0,78.05,0.45,-0.277,0,12275.91,873640.32
REC0013437,PLT037,2026-02-22,Natural Gas,Southwest,15579.57,95.59,701080.8,915565.69,7010.81,1.2,0,214484.8899999999,2026,2,1,Feb,0,23.43,45.0,58.77,0.45,1.309,0,14581.81,986435.45
REC0013439,PLT039,2026-02-22,Nuclear,Northeast,23742.5,80.75,474849.97,1694126.45,0.0,0.43,0,1219276.48,2026,2,1,Feb,0,71.97,20.0,71.35,0.0,0.036,0,25049.06,1747478.36
REC0013444,PLT044,2026-02-22,Nuclear,Northeast,44958.25,92.85,899164.97,2726053.46,0.0,1.84,0,1826888.49,2026,2,1,Feb,0,67.02,20.0,60.64,0.0,1.074,0,39747.32,2630020.85
REC0013441,PLT041,2026-02-22,Nuclear,Midwest,16189.13,74.75,323782.51,1284440.41,0.0,1.85,0,960657.8999999999,2026,2,1,Feb,0,74.79,20.0,79.34,0.0,-0.479,0,17386.03,1258858.52
REC0013442,PLT042,2026-02-22,Natural Gas,West Coast,39135.38,95.23,1761091.91,2992995.31,17610.92,1.82,0,1231903.4000000001,2026,2,1,Feb,0,41.16,45.0,76.48,0.45,1.278,0,36910.4,2560621.93
REC0013443,PLT043,2026-02-22,Natural Gas,Midwest,11368.85,78.59,511598.3,923564.46,5115.98,0.98,0,411966.16,2026,2,1,Feb,0,44.61,45.0,81.24,0.45,-0.15,0,13088.3,977896.5
REC0013427,PLT027,2026-02-22,Wind,Southeast,7900.3,68.48,237008.99,587314.56,0.0,1.48,0,350305.57000000007,2026,2,1,Feb,1,59.65,30.0,74.34,0.0,-1.017,0,8427.82,542314.02
REC0013445,PLT045,2026-02-22,Coal,Midwest,18875.46,88.26,660640.96,1481689.99,15477.87,0.42,0,821049.03,2026,2,1,Feb,0,55.41,35.0,78.5,0.82,0.68,0,18526.81,1324240.76
REC0013446,PLT046,2026-02-22,Nuclear,West Coast,19001.69,78.95,380033.78,1440929.71,0.0,1.12,0,1060895.93,2026,2,1,Feb,0,73.63,20.0,75.83,0.0,-0.119,0,20418.25,1375229.23
REC0013447,PLT047,2026-02-22,Biomass,Southeast,4723.51,68.62,179493.43,319644.47,1086.41,1.51,0,140151.03999999998,2026,2,1,Feb,1,43.85,38.0,67.67,0.23,-1.005,0,5027.75,360962.68
REC0013448,PLT048,2026-02-22,Solar,Northeast,4595.78,52.33,114894.4,305325.5,0.0,1.22,0,190431.1,2026,2,1,Feb,1,62.37,25.0,66.44,0.0,-2.403,0,4882.39,354489.66
REC0013449,PLT049,2026-02-22,Geothermal,Southwest,9129.48,76.25,255625.43,540122.35,456.47,1.42,0,284496.92,2026,2,1,Feb,1,52.67,28.0,59.16,0.05,-0.35,0,9674.66,703262.68
REC0013450,PLT050,2026-02-22,Natural Gas,West Coast,23556.79,99.0,1060055.66,1782577.54,10600.56,2.0,0,722521.8800000001,2026,2,1,Feb,0,40.53,45.0,75.67,0.45,1.602,0,20774.79,1517982.6
REC0013440,PLT040,2026-02-22,Geothermal,West Coast,3646.31,77.74,102096.79,275569.01,182.32,0.68,0,173472.22000000003,2026,2,1,Feb,1,62.95,28.0,75.57,0.05,-0.222,0,3498.15,250725.75
REC0013426,PLT026,2026-02-22,Hydro,Southwest,13937.83,57.72,209067.38,906126.26,139.38,0.68,0,697058.88,2026,2,1,Feb,1,76.93,15.0,65.01,0.01,-1.94,0,15900.86,1142146.88
REC0013432,PLT032,2026-02-22,Biomass,Midwest,5006.72,65.58,190255.41,329064.93,1151.55,1.64,0,138809.52,2026,2,1,Feb,1,42.18,38.0,65.72,0.23,-1.266,0,5795.87,405035.13
REC0013424,PLT024,2026-02-22,Hydro,Northeast,7078.85,68.83,106182.68,593369.86,70.79,0.63,0,487187.18,2026,2,1,Feb,1,82.11,15.0,83.82,0.01,-0.987,0,6632.15,479798.21
REC0013425,PLT025,2026-02-22,Geothermal,West Coast,12257.36,88.74,343206.19,965833.96,612.87,1.33,0,622627.77,2026,2,1,Feb,1,64.47,28.0,78.8,0.05,0.721,0,11474.37,772191.97
REC0013402,PLT002,2026-02-22,Coal,West Coast,21198.87,72.84,741960.43,1178096.92,17383.07,0.64,1,436136.4899999999,2026,2,1,Feb,0,37.02,35.0,55.57,0.82,-0.643,0,24671.34,1649920.01
REC0013403,PLT003,2026-02-22,Nuclear,Northeast,49624.46,92.56,992489.2,2812617.12,0.0,0.71,0,1820127.9200000002,2026,2,1,Feb,0,64.71,20.0,56.68,0.0,1.049,0,43927.14,2893139.38
REC0013404,PLT004,2026-02-22,Geothermal,West Coast,3425.62,81.72,95917.4,240836.58,171.28,0.77,0,144919.18,2026,2,1,Feb,1,60.17,28.0,70.3,0.05,0.119,0,3104.06,220756.23
REC0013405,PLT005,2026-02-22,Geothermal,Southeast,10145.74,88.33,284080.82,580855.49,507.29,1.99,0,296774.67,2026,2,1,Feb,1,51.09,28.0,57.25,0.05,0.686,0,9021.53,649100.87
REC0013406,PLT006,2026-02-22,Geothermal,West Coast,9324.63,71.22,261089.7,666555.79,466.23,1.84,0,405466.09,2026,2,1,Feb,1,60.83,28.0,71.48,0.05,-0.782,0,9938.18,722217.61
REC0013407,PLT007,2026-02-22,Geothermal,Northeast,8085.17,79.24,226384.67,523186.47,404.26,1.39,0,296801.79999999993,2026,2,1,Feb,1,56.73,28.0,64.71,0.05,-0.094,0,8140.15,536407.48
REC0013408,PLT008,2026-02-22,Nuclear,Midwest,18737.67,74.89,374753.41,1162283.88,0.0,0.53,0,787530.47,2026,2,1,Feb,0,67.76,20.0,62.03,0.0,-0.467,0,20694.86,1419683.22
REC0013409,PLT009,2026-02-22,Natural Gas,Southwest,38040.79,92.63,1711835.41,2102688.67,17118.35,1.85,0,390853.26,2026,2,1,Feb,0,18.59,45.0,55.27,0.45,1.055,0,37537.03,2565452.56
REC0013410,PLT010,2026-02-22,Solar,Midwest,5380.15,66.14,134503.74,438011.72,0.0,1.49,0,303507.98,2026,2,1,Feb,1,69.29,25.0,81.41,0.0,-1.218,0,4836.68,342773.65
REC0013411,PLT011,2026-02-22,Solar,Northeast,12353.87,53.21,308846.73,798651.72,0.0,1.21,0,489804.99,2026,2,1,Feb,1,61.33,25.0,64.65,0.0,-2.327,0,13039.24,915810.15
REC0013412,PLT012,2026-02-22,Hydro,Midwest,4768.18,56.07,71522.7,339629.19,47.68,0.12,0,268106.49,2026,2,1,Feb,1,78.94,15.0,71.23,0.01,-2.082,0,5617.53,394349.16
REC0013401,PLT001,2026-02-22,Wind,Northeast,4099.87,58.26,122996.11,238783.08,0.0,0.28,0,115786.96999999999,2026,2,1,Feb,1,48.49,30.0,58.24,0.0,-1.894,0,4612.94,324066.09
REC0013414,PLT014,2026-02-22,Coal,Southwest,17499.31,77.78,612475.83,1276647.02,14349.43,1.75,0,664171.1900000001,2026,2,1,Feb,0,52.02,35.0,72.95,0.82,-0.219,0,19087.1,1287700.66
REC0013413,PLT013,2026-02-22,Geothermal,West Coast,7708.28,72.58,215831.98,576444.19,385.41,1.71,0,360612.20999999996,2026,2,1,Feb,1,62.56,28.0,74.78,0.05,-0.665,0,8179.55,590377.12
REC0013422,PLT022,2026-02-22,Solar,West Coast,7671.72,64.07,191793.08,637145.35,0.0,1.25,0,445352.27,2026,2,1,Feb,1,69.9,25.0,83.05,0.0,-1.396,0,7146.28,484073.49
REC0013421,PLT021,2026-02-22,Natural Gas,Midwest,18823.41,99.0,847053.65,1346656.65,8470.54,1.06,0,499602.9999999999,2026,2,1,Feb,0,37.1,45.0,71.54,0.45,1.602,0,16286.84,1250673.62
REC0013420,PLT020,2026-02-22,Wind,Southeast,11803.58,63.05,354107.52,738646.47,0.0,0.8,0,384538.94999999995,2026,2,1,Feb,1,52.06,30.0,62.58,0.0,-1.483,0,12883.33,921166.45
REC0013419,PLT019,2026-02-22,Biomass,Southeast,4948.97,71.71,188060.67,301233.3,1138.26,1.48,0,113172.62999999998,2026,2,1,Feb,1,37.57,38.0,60.87,0.23,-0.74,0,5097.36,358092.3
REC0013423,PLT023,2026-02-22,Natural Gas,Southeast,27768.17,84.82,1249567.53,2298663.35,12495.68,0.31,0,1049095.82,2026,2,1,Feb,0,45.64,45.0,82.78,0.45,0.385,0,29041.21,2070589.56
REC0013418,PLT018,2026-02-22,Solar,Southeast,11934.71,60.0,298367.75,884080.35,0.0,0.11,0,585712.6,2026,2,1,Feb,1,66.25,25.0,74.08,0.0,-1.745,0,11879.91,825200.57
REC0013417,PLT017,2026-02-22,Geothermal,Southeast,11754.73,83.6,329132.35,874282.58,587.74,0.83,0,545150.23,2026,2,1,Feb,1,62.35,28.0,74.38,0.05,0.28,0,11353.82,797116.91
REC0013416,PLT016,2026-02-22,Solar,Northeast,4820.19,53.67,120504.69,277435.17,0.0,0.54,0,156930.47999999998,2026,2,1,Feb,1,56.56,25.0,57.56,0.0,-2.288,0,5312.81,366424.1
REC0013415,PLT015,2026-02-22,Wind,Northeast,7939.12,57.64,238173.61,545645.9,0.0,1.25,1,307472.29000000004,2026,2,1,Feb,1,56.35,30.0,68.73,0.0,-1.947,0,8900.78,619866.18
REC0013487,PLT037,2026-02-23,Natural Gas,Southwest,12934.19,79.36,582038.71,939376.54,5820.39,1.18,0,357337.8300000001,2026,2,1,Feb,0,38.04,45.0,72.63,0.45,-0.083,0,14294.36,990351.52
REC0013479,PLT029,2026-02-23,Solar,Northeast,11717.42,58.28,292935.58,760450.56,0.0,1.03,0,467514.98000000004,2026,2,1,Feb,1,61.48,25.0,64.9,0.0,-1.892,0,12251.31,844832.31
REC0013480,PLT030,2026-02-23,Geothermal,Northeast,10047.65,77.12,281334.13,704965.43,502.38,0.44,0,423631.30000000005,2026,2,1,Feb,1,60.09,28.0,70.16,0.05,-0.276,0,9834.14,707170.29
REC0013481,PLT031,2026-02-23,Natural Gas,Midwest,31104.92,99.0,1399721.19,1771991.89,13997.21,1.21,0,372270.69999999995,2026,2,1,Feb,0,21.01,45.0,56.97,0.45,1.602,0,27253.16,1967814.38
REC0013482,PLT032,2026-02-23,Biomass,Midwest,6055.27,79.31,230100.28,339804.73,1392.71,1.4,0,109704.44999999998,2026,2,1,Feb,1,32.28,38.0,56.12,0.23,-0.088,0,5740.86,400212.7
REC0013483,PLT033,2026-02-23,Solar,Southeast,5551.8,61.65,138795.08,469338.85,0.0,1.5,0,330543.77,2026,2,1,Feb,1,70.43,25.0,84.54,0.0,-1.603,0,5363.27,363564.75
REC0013484,PLT034,2026-02-23,Biomass,West Coast,7487.22,74.74,284514.28,497705.98,1722.06,1.82,1,213191.69999999995,2026,2,1,Feb,1,42.83,38.0,66.47,0.23,-0.48,0,7495.77,525057.91
REC0013485,PLT035,2026-02-23,Wind,Midwest,12050.75,74.66,361522.42,910659.08,0.0,0.63,0,549136.6599999999,2026,2,1,Feb,1,60.3,30.0,75.57,0.0,-0.487,0,10810.37,743998.98
REC0013486,PLT036,2026-02-23,Natural Gas,Northeast,11078.96,78.06,498553.37,620504.77,4985.53,1.65,0,121951.40000000002,2026,2,1,Feb,0,19.65,45.0,56.01,0.45,-0.195,0,11909.09,862846.19
REC0013478,PLT028,2026-02-23,Wind,Southwest,12732.06,70.12,381961.94,778800.25,0.0,0.9,0,396838.31,2026,2,1,Feb,1,50.96,30.0,61.17,0.0,-0.876,0,12819.7,845855.61
REC0013488,PLT038,2026-02-23,Biomass,Southwest,7171.41,79.5,272513.69,538815.64,1649.42,0.31,0,266301.95,2026,2,1,Feb,1,49.42,38.0,75.13,0.23,-0.071,0,6573.69,451873.66
REC0013500,PLT050,2026-02-23,Natural Gas,West Coast,21005.86,88.28,945263.73,1245736.66,9452.64,0.58,0,300472.92999999993,2026,2,1,Feb,0,24.12,45.0,59.3,0.45,0.682,0,20786.89,1502099.31
REC0013490,PLT040,2026-02-23,Geothermal,West Coast,3675.82,78.37,102922.98,285611.24,183.79,0.96,0,182688.26,2026,2,1,Feb,1,63.96,28.0,77.7,0.05,-0.168,0,3560.84,253866.01
REC0013491,PLT041,2026-02-23,Nuclear,Midwest,19746.06,91.17,394921.19,1472219.6,0.0,0.36,0,1077298.4100000001,2026,2,1,Feb,0,73.18,20.0,74.56,0.0,0.93,0,17978.31,1270768.33
REC0013492,PLT042,2026-02-23,Natural Gas,West Coast,31669.24,77.06,1425115.99,1778858.36,14251.16,1.45,0,353742.3700000001,2026,2,1,Feb,0,19.89,45.0,56.17,0.45,-0.281,0,35985.56,2536601.77
REC0013493,PLT043,2026-02-23,Natural Gas,Midwest,14053.32,97.14,632399.4,795777.79,6323.99,0.16,0,163378.39,2026,2,1,Feb,0,20.53,45.0,56.63,0.45,1.442,0,13098.17,965779.16
REC0013494,PLT044,2026-02-23,Nuclear,Northeast,34603.51,71.47,692070.17,2081264.49,0.0,1.07,0,1389194.3199999998,2026,2,1,Feb,0,66.75,20.0,60.15,0.0,-0.761,0,38581.01,2580539.16
REC0013495,PLT045,2026-02-23,Coal,Midwest,18756.87,87.71,656490.58,1579409.84,15380.64,0.06,0,922919.2600000001,2026,2,1,Feb,0,58.43,35.0,84.2,0.82,0.633,0,18944.15,1322004.93
REC0013496,PLT046,2026-02-23,Nuclear,West Coast,21138.36,87.82,422767.23,1720095.8,0.0,1.23,1,1297328.57,2026,2,1,Feb,0,75.42,20.0,81.37,0.0,0.642,0,20416.42,1372399.83
REC0013497,PLT047,2026-02-23,Biomass,Southeast,5437.55,78.99,206626.83,418253.5,1250.64,0.37,0,211626.67,2026,2,1,Feb,1,50.6,38.0,76.92,0.23,-0.115,0,5015.13,363636.34
REC0013498,PLT048,2026-02-23,Solar,Northeast,5049.01,57.49,126225.37,297331.28,0.0,1.42,0,171105.91000000003,2026,2,1,Feb,1,57.55,25.0,58.89,0.0,-1.96,0,4979.49,353327.3
REC0013499,PLT049,2026-02-23,Geothermal,Southwest,8676.36,72.46,242938.16,549206.55,433.82,0.24,0,306268.39,2026,2,1,Feb,1,55.77,28.0,63.3,0.05,-0.676,0,9535.37,693968.31
REC0013477,PLT027,2026-02-23,Wind,Southeast,7741.19,67.1,232235.76,539551.58,0.0,1.91,1,307315.81999999995,2026,2,1,Feb,1,56.96,30.0,69.7,0.0,-1.136,0,8315.78,538286.63
REC0013489,PLT039,2026-02-23,Nuclear,Northeast,23019.53,78.29,460390.59,1486272.16,0.0,0.83,0,1025881.5699999998,2026,2,1,Feb,0,69.02,20.0,64.57,0.0,-0.175,0,24958.57,1750442.26
REC0013476,PLT026,2026-02-23,Hydro,Southwest,15213.6,63.01,228204.05,1025969.74,152.14,1.69,0,797765.69,2026,2,1,Feb,1,77.76,15.0,67.44,0.01,-1.486,0,15742.72,1139814.9
REC0013457,PLT007,2026-02-23,Geothermal,Northeast,8035.11,78.75,224983.17,465877.15,401.76,0.84,0,240893.98,2026,2,1,Feb,1,51.71,28.0,57.98,0.05,-0.136,0,8267.49,534076.98
REC0013474,PLT024,2026-02-23,Hydro,Northeast,7172.48,69.74,107587.13,529839.62,71.72,1.52,0,422252.49,2026,2,1,Feb,1,79.69,15.0,73.87,0.01,-0.909,0,6618.8,476012.28
REC0013475,PLT025,2026-02-23,Geothermal,West Coast,12233.94,88.57,342550.37,1011287.83,611.7,1.01,0,668737.46,2026,2,1,Feb,1,66.13,28.0,82.66,0.05,0.707,0,11445.95,779747.2
REC0013452,PLT002,2026-02-23,Coal,West Coast,22504.96,77.33,787673.56,1680442.54,18454.07,0.76,1,892768.98,2026,2,1,Feb,0,53.13,35.0,74.67,0.82,-0.258,0,24354.83,1657522.95
REC0013453,PLT003,2026-02-23,Nuclear,Northeast,45576.94,85.01,911538.82,2782731.07,0.0,1.33,0,1871192.25,2026,2,1,Feb,0,67.24,20.0,61.06,0.0,0.401,0,44190.75,2855824.18
REC0013454,PLT004,2026-02-23,Geothermal,West Coast,2861.01,68.25,80108.24,217367.72,143.05,1.95,0,137259.47999999998,2026,2,1,Feb,1,63.15,28.0,75.98,0.05,-1.037,0,3112.58,221000.06
REC0013455,PLT005,2026-02-23,Geothermal,Southeast,9960.29,86.71,278888.25,748979.76,498.01,1.69,0,470091.51,2026,2,1,Feb,1,62.76,28.0,75.2,0.05,0.547,0,9206.91,653772.57
REC0013456,PLT006,2026-02-23,Geothermal,West Coast,10826.76,82.7,303149.33,713537.34,541.34,0.07,0,410388.00999999995,2026,2,1,Feb,1,57.51,28.0,65.9,0.05,0.203,0,10059.26,722033.09
REC0013458,PLT008,2026-02-23,Nuclear,Midwest,18626.84,74.44,372536.81,1132728.61,0.0,0.62,0,760191.8,2026,2,1,Feb,0,67.11,20.0,60.81,0.0,-0.506,0,20084.33,1394218.78
REC0013459,PLT009,2026-02-23,Natural Gas,Southwest,35550.01,86.56,1599750.43,2764529.79,15997.5,1.5,0,1164779.36,2026,2,1,Feb,0,42.13,45.0,77.76,0.45,0.534,0,37442.39,2553735.19
REC0013460,PLT010,2026-02-23,Solar,Midwest,4717.54,57.99,117938.38,396541.06,0.0,1.14,0,278602.68,2026,2,1,Feb,1,70.26,25.0,84.06,0.0,-1.917,0,4914.53,347179.17
REC0013461,PLT011,2026-02-23,Solar,Northeast,14534.03,62.6,363350.77,1136331.08,0.0,1.65,0,772980.31,2026,2,1,Feb,1,68.02,25.0,78.18,0.0,-1.522,0,13341.53,923844.04
REC0013462,PLT012,2026-02-23,Hydro,Midwest,4852.74,57.06,72791.08,336809.64,48.53,0.93,0,264018.56,2026,2,1,Feb,1,78.39,15.0,69.41,0.01,-1.997,0,5465.15,392247.82
REC0013451,PLT001,2026-02-23,Wind,Northeast,4424.71,62.88,132741.15,336485.36,0.0,1.68,0,203744.21,2026,2,1,Feb,1,60.55,30.0,76.05,0.0,-1.498,0,4556.73,326269.51
REC0013464,PLT014,2026-02-23,Coal,Southwest,17698.09,78.66,619433.25,1342049.42,14512.44,1.43,0,722616.1699999999,2026,2,1,Feb,0,53.84,35.0,75.83,0.82,-0.144,0,19344.51,1297470.06
REC0013465,PLT015,2026-02-23,Wind,Northeast,9696.6,70.4,290898.12,588094.8,0.0,1.94,0,297196.68000000005,2026,2,1,Feb,1,50.54,30.0,60.65,0.0,-0.852,0,9027.61,619424.22
REC0013466,PLT016,2026-02-23,Solar,Northeast,5371.1,59.8,134277.56,342949.15,0.0,1.58,0,208671.59000000003,2026,2,1,Feb,1,60.85,25.0,63.85,0.0,-1.762,0,5297.71,367175.45
REC0013467,PLT017,2026-02-23,Geothermal,Southeast,12588.44,89.53,352476.38,875741.58,629.42,1.32,0,523265.19999999995,2026,2,1,Feb,1,59.75,28.0,69.57,0.05,0.789,0,11534.56,798002.85
REC0013468,PLT018,2026-02-23,Solar,Southeast,13127.96,66.0,328198.9,727034.43,0.0,0.29,0,398835.53,2026,2,1,Feb,1,54.86,25.0,55.38,0.0,-1.23,0,11935.14,820675.36
REC0013469,PLT019,2026-02-23,Biomass,Southeast,4945.99,71.66,187947.47,280998.49,1137.58,1.2,0,93051.01999999999,2026,2,1,Feb,1,33.11,38.0,56.81,0.23,-0.744,0,5172.51,354302.64
REC0013470,PLT020,2026-02-23,Wind,Southeast,10490.63,56.04,314718.92,869665.35,0.0,1.46,0,554946.4299999999,2026,2,1,Feb,1,63.81,30.0,82.9,0.0,-2.085,0,12643.99,923396.64
REC0013471,PLT021,2026-02-23,Natural Gas,Midwest,18823.41,99.0,847053.65,1299805.29,8470.54,0.08,0,452751.64,2026,2,1,Feb,0,34.83,45.0,69.05,0.45,1.602,0,16674.97,1257594.72
REC0013472,PLT022,2026-02-23,Solar,West Coast,7227.44,60.36,180685.94,423089.91,0.0,1.45,0,242403.96999999997,2026,2,1,Feb,1,57.29,25.0,58.54,0.0,-1.714,0,7220.63,482091.8
REC0013473,PLT023,2026-02-23,Natural Gas,Southeast,32411.0,99.0,1458494.83,2405373.96,14584.95,1.87,0,946879.1299999999,2026,2,1,Feb,0,39.37,45.0,74.21,0.45,1.602,0,29323.5,2090500.32
REC0013463,PLT013,2026-02-23,Geothermal,West Coast,7521.58,70.82,210604.12,446676.6,376.08,1.8,0,236072.47999999998,2026,2,1,Feb,1,52.85,28.0,59.39,0.05,-0.816,0,7931.06,588949.48
REC0013535,PLT035,2026-02-24,Wind,Midwest,9047.15,56.05,271414.37,511545.57,0.0,1.14,0,240131.2,2026,2,1,Feb,1,46.94,30.0,56.54,0.0,-2.084,0,10611.29,738640.71
REC0013534,PLT034,2026-02-24,Biomass,West Coast,8440.43,84.26,320736.45,556836.75,1941.3,0.4,0,236100.3,2026,2,1,Feb,1,42.4,38.0,65.97,0.23,0.337,0,7497.77,522116.84
REC0013533,PLT033,2026-02-24,Solar,Southeast,5566.95,61.82,139173.74,316916.74,0.0,1.38,0,177743.0,2026,2,1,Feb,1,56.09,25.0,56.93,0.0,-1.589,0,5500.04,362442.71
REC0013532,PLT032,2026-02-24,Biomass,Midwest,5029.54,65.88,191122.45,399964.83,1156.79,0.97,0,208842.38,2026,2,1,Feb,1,52.22,38.0,79.52,0.23,-1.24,0,5639.99,397064.63
REC0013528,PLT028,2026-02-24,Wind,Southwest,13244.43,72.94,397332.78,733442.47,0.0,0.86,0,336109.68999999994,2026,2,1,Feb,1,45.83,30.0,55.38,0.0,-0.634,0,12797.24,845944.82
REC0013530,PLT030,2026-02-24,Geothermal,Northeast,9276.21,71.2,259733.8,576602.2,463.81,0.1,0,316868.39999999997,2026,2,1,Feb,1,54.95,28.0,62.16,0.05,-0.784,0,9813.11,704753.63
REC0013529,PLT029,2026-02-24,Solar,Northeast,13212.53,65.72,330313.14,818720.42,0.0,1.33,0,488407.28,2026,2,1,Feb,1,59.65,25.0,61.97,0.0,-1.254,0,12253.65,836969.7
REC0013536,PLT036,2026-02-24,Natural Gas,Northeast,11149.73,78.56,501737.99,806773.91,5017.38,0.8,0,305035.92000000004,2026,2,1,Feb,0,37.81,45.0,72.36,0.45,-0.152,0,11867.74,864125.72
REC0013527,PLT027,2026-02-24,Wind,Southeast,7441.54,64.5,223246.33,536949.9,0.0,1.01,0,313703.57000000007,2026,2,1,Feb,1,58.42,30.0,72.16,0.0,-1.359,0,8191.54,536590.65
REC0013531,PLT031,2026-02-24,Natural Gas,Midwest,30653.71,97.56,1379416.81,2451483.67,13794.17,0.14,0,1072066.8599999999,2026,2,1,Feb,0,43.73,45.0,79.97,0.45,1.478,0,28081.92,1969948.29
REC0013537,PLT037,2026-02-24,Natural Gas,Southwest,13631.33,83.63,613409.71,1064427.52,6134.1,0.49,0,451017.81000000006,2026,2,1,Feb,0,42.37,45.0,78.09,0.45,0.283,0,14193.76,986325.47
REC0013543,PLT043,2026-02-24,Natural Gas,Midwest,13320.32,92.08,599414.23,1047924.77,5994.14,0.71,1,448510.54000000004,2026,2,1,Feb,0,42.8,45.0,78.67,0.45,1.008,0,13269.77,964868.81
REC0013539,PLT039,2026-02-24,Nuclear,Northeast,24163.93,82.18,483278.66,2022355.21,0.0,1.21,0,1539076.55,2026,2,1,Feb,0,76.1,20.0,83.69,0.0,0.158,0,24521.63,1764040.34
REC0013540,PLT040,2026-02-24,Geothermal,West Coast,3653.79,77.9,102306.12,261073.6,182.69,1.88,0,158767.48,2026,2,1,Feb,1,60.81,28.0,71.45,0.05,-0.209,0,3558.6,251865.85
REC0013541,PLT041,2026-02-24,Nuclear,Midwest,19287.09,89.05,385741.86,1569572.48,0.0,1.46,0,1183830.62,2026,2,1,Feb,0,75.42,20.0,81.38,0.0,0.748,0,17920.67,1277756.25
REC0013542,PLT042,2026-02-24,Natural Gas,West Coast,38159.68,92.85,1717185.56,2191573.18,17171.86,0.57,0,474387.6200000001,2026,2,1,Feb,0,21.65,45.0,57.43,0.45,1.074,0,35713.61,2513901.6
REC0013544,PLT044,2026-02-24,Nuclear,Northeast,38542.77,79.6,770855.4,3190544.34,0.0,1.51,0,2419688.94,2026,2,1,Feb,0,75.84,20.0,82.78,0.0,-0.063,0,38743.62,2603031.56
REC0013545,PLT045,2026-02-24,Coal,Midwest,17366.37,81.2,607823.12,1231207.95,14240.43,0.04,0,623384.83,2026,2,1,Feb,0,50.63,35.0,70.9,0.82,0.074,0,18806.38,1325749.65
REC0013546,PLT046,2026-02-24,Nuclear,West Coast,22025.24,91.51,440504.72,1318669.0,0.0,1.59,0,878164.28,2026,2,1,Feb,0,66.59,20.0,59.87,0.0,0.959,0,20505.82,1367348.97
REC0013547,PLT047,2026-02-24,Biomass,Southeast,4443.66,64.56,168859.16,251812.48,1022.04,1.77,0,82953.32,2026,2,1,Feb,1,32.94,38.0,56.67,0.23,-1.353,0,4882.86,358079.87
REC0013548,PLT048,2026-02-24,Solar,Northeast,4326.43,49.26,108160.82,361469.54,0.0,1.6,0,253308.71999999997,2026,2,1,Feb,1,70.08,25.0,83.55,0.0,-2.666,1,4815.79,357047.34
REC0013550,PLT050,2026-02-24,Natural Gas,West Coast,19585.09,82.31,881329.05,1657296.25,8813.29,0.48,0,775967.2,2026,2,1,Feb,0,46.82,45.0,84.62,0.45,0.17,0,20639.67,1498879.05
